id,detil,title,avgprice,comments,avgscore,fornting,address
5e7bdcbe38d91d653bd5b4935b1bd0f7,http://e.meituan.com/meishi/193692001/,大叔食堂小二烧肉（西洪路店）,104,18,4,https://img.meituan.net/180.180/msmerchant/5b6c241d536e276cb8681b2bbfe04b1d156243.jpg@600w_600h_1l,鼓楼区西二环北路513号
a827982e0d688e03060ab87b834122f9,http://e.meituan.com/meishi/1897563884/,粤诗吟（软件园店）,121,6,4,https://img.meituan.net/msmerchant/4b9559f04852949a89d60b0d121883553191626.jpg@600w_600h_1l,闽侯县洪甘路217号中龙大厦6楼
11e6508d078928026b1058b0d1c5b207,http://e.meituan.com/meishi/192043341/,回魏大牌档（鸿博店）,72,1,4,https://img.meituan.net/180.180/msmerchant/c26bb3cc38f60b202b9ecc82f586ab1b2431887.jpg@600w_600h_1l,仓山区金达路136号
8547f472bf0eff8d1566d05d65d35eb2,http://e.meituan.com/meishi/1712626271/,I&T紫荆花电音餐吧小酒馆,80,0,4,https://img.meituan.net/msmerchant/7b7c1110896da1a7c1746889eba2714c1331054.jpg@600w_600h_1l,仓山区盘屿路869号紫荆花广场2楼
b5ab0733991b044a8a453158d2bad341,http://e.meituan.com/meishi/190464555/,鳗匠 活鳗现烤专门馆（万象里店）,78,3,4,https://img.meituan.net/msmerchant/fbcec352127749210c51a95c532eb26c170658.jpg@600w_600h_1l,仓山区浦上大道306号仓山华润万象里4楼L402
e8108e1fd2a34eca515a9863d16a3dc6,http://e.meituan.com/meishi/842599/,东方红·老坛剁椒鱼头（长冠旗舰店）,81,1777,4,http://p0.meituan.net/180.180/deal/__32942193__5621497.jpg@600w_600h_1l,鼓楼区北二环西路78号（长冠大酒店2楼）
db5b87465463330e91c367caaad85f85,http://e.meituan.com/meishi/192925528/,佰纳汇HIFI音乐世界精酿啤酒吧,81,7,4,https://img.meituan.net/msmerchant/50e8d1ba2057456af8a79693a657c8122040229.jpg@600w_600h_1l,台江区浦西路工业路193号
03064c1ad31d4c0f765f520d83863e67,http://e.meituan.com/meishi/770910044/,再叙老街烧烤（晋安店）,63,8,4,https://img.meituan.net/msmerchant/7882632a4d21f419d21784ddfdca5a0c63765.jpg@600w_600h_1l,晋安区长乐北路125-12号（福州支路公交车站向北走71米）
ce0b3f965fff6c635fbb95df0032a5e4,http://e.meituan.com/meishi/5663764/,咕叽咕鸡·手撕蒸鸡（梅峰店）,36,6920,5,http://p1.meituan.net/600.600/bbia/afdf5c5cedb6e5ff150c38d6262ddcb7127125.jpg,鼓楼区梅峰路山海观小区C-9店面
9875d246ac04d8c0ca06c4731f64b6a4,http://e.meituan.com/meishi/1505747/,雍和会海鲜姿造（三坊七巷店）,109,22922,5,https://img.meituan.net/600.600/msmerchant/2c8c54460e70ad85b902441ec8cec82e358322.jpg,鼓楼区光禄坊37号（近刘家大院）
1d17052cf24b5325733246c9b92134ab,http://e.meituan.com/meishi/41081792/,面子传奇（浦上店）,11,288,5,http://p0.meituan.net/600.600/deal/89f4702ecee8dd1a3285dbb65c7753be282028.jpg,仓山区建新镇高宅路108号好景城1号楼1层17店面
4f5230ae4954df5905694e7a9b841ff3,http://e.meituan.com/meishi/40915389/,森山仙草（仓山万达店）,13,1941,4,http://p1.meituan.net/600.600/mogu/72f06499af2ff902eb57f63906bf0e2a79994.jpg,仓山区万达广场金街4号门出口西北行50米（85度C面包店，麦田房产）
30edbe479062e94bf22427c583a3d6d4,http://e.meituan.com/meishi/2552431/,灰太狼烤羊腿（学生街店）,83,195,4,http://p0.meituan.net/600.600/mogu/640c3590001828ad6b139d58adc9b9ce403620.jpg,仓山区首山路程厝东路99号（永辉超市往前50米红绿灯左拐进来50米）
24dddba185c1a485cf371cf4f7e8391c,http://e.meituan.com/meishi/6568951/,夏宫餐厅（香格里拉大酒店）,159,4943,4,http://p1.meituan.net/600.600/bbia/7eacd912449a192c3eda3ce298305f87442320.jpg,鼓楼区新权南路9号香格里拉大酒店二层?
06da4e8c88ae583613d80c8e29497644,http://e.meituan.com/meishi/41078640/,频品常尝爆爆虾（加州店）,56,3438,4,http://p0.meituan.net/600.600/deal/0339d04d4753e8255f0acebdf5b6e2fb108084.jpg,好又多卓越路路东，加州城卓越大酒店旁边
541f16648def116572edf5e6080b0ab2,http://e.meituan.com/meishi/5338195/,鲜芋仙（万星城店）,20,4482,4,http://p0.meituan.net/600.600/deal/d854d06291f79bd4c626356b85adb81d380178.jpg,连江县中心城区丹凤东路万星城2号楼一层L1233-2
b015ab37ccd19bae2f0b0a5ca762bda1,http://e.meituan.com/meishi/6341659/,四道菜（福清万达店）,50,2920,4,https://img.meituan.net/600.600/msmerchant/3ff89876632b6be4374669c92a61808b194395.jpg,万达广场清昌大道105号万达广场3F
c59d0b08c242b0969618d3191b0d8eb3,http://e.meituan.com/meishi/42689968/,映山红海鲜火锅（金山店）,90,962,4,https://img.meituan.net/600.600/msmerchant/a6e7dbb1cd341d220f6caa956eaa11ca10295896.png,仓山区100花洲路12号御景商务中心1号映山红
23817507c13ebea564722de7559c41e7,http://e.meituan.com/meishi/2501814/,烘焙之家（万达店）,74,5024,4,http://p0.meituan.net/600.600/deal/__11612640__7308660.jpg,仓山区万达闽江新苑7号楼
eea4e25a7cd6e62d83edd6e9b1e691b3,http://e.meituan.com/meishi/4765656/,优美乐蛋糕屋,55,501,5,https://img.meituan.net/600.600/msmerchant/2d3d923e9342f4fc4dc9d6a1c477883b78886.jpg,台江区苍霞街道蓝钻街10号店（万侯园1号楼底商）
2901d491b163d03340c23f894f451048,http://e.meituan.com/meishi/834995/,松鹤精致料理,204,5090,5,http://p0.meituan.net/600.600/shaitu/bbf17861c51285baed32754441962f66235496.jpg,台江区五一中路83号（状元境公交站旁）
23ba0a38978d741fb621390212425953,http://e.meituan.com/meishi/830611/,伊藤屋日本料理,174,1385,4,https://img.meituan.net/600.600/msmerchant/13b112c4638afc63b9d6f4223b40e47a47279.jpg,鼓楼区湖东路288号水调歌头5号别墅（省图书馆对面）
b29a1cdccc79947d57c10fd19a42502f,http://e.meituan.com/meishi/833626/,古都日本料理,78,1992,4,https://img.meituan.net/600.600/msmerchant/28304fa9884ba4baa5058b0502673a56115678.jpg,台江区高桥路26号阳光假日大酒店一层
9f9fad0da9e6d4cbba53f35ec74f3a8d,http://e.meituan.com/meishi/4815851/,云彩蛋糕,119,931,5,http://p0.meituan.net/600.600/msmerchant/f3d4ae914d4bc4eb462736408b4e7dbe3288570.jpg,台江区河下街河下小区2号楼云彩蛋糕（童乐幼儿园旁边）
acd0235874d7b54027fd62f8dab3a594,http://e.meituan.com/meishi/195042810/,晋蚝门·高压锅生蚝（达明店）,64,8,5,http://p0.meituan.net/180.180/deal/974c54010fe73874dd3b5193c05c2613100625.jpg@600w_600h_1l,鼓楼区达明美食街双抛桥二里26号
4ffbfaacabf20f2d203b2050ae46e3e5,http://e.meituan.com/meishi/182028720/,旺巴蜀小郡肝火锅串串香,68,67,3,http://p0.meituan.net/180.180/deal/2c8cd7bccb5b5d50ab37ca1536cfa1981143796.png@600w_600h_1l,仓山区浦上大道413号刘宅综合市场15-16号店面
cf8fd43d6c5e05dd1c7ee001918a2f32,http://e.meituan.com/meishi/109563018/,凯悦酒店·Market Cafe咖啡厅,169,278,4,https://img.meituan.net/msmerchant/0110ee0c507e07323bac0f64b68adf731202628.jpg@600w_600h_1l,仓山区花溪南路46号凯悦酒店一层
385f7f48c5757323b41d0966cf4837c9,http://e.meituan.com/meishi/50102080/,红运火锅（省体店）,126,1294,4,https://img.meituan.net/180.180/msmerchant/b29b9e9f704282c57d567f43e03bd09b5326605.png@600w_600h_1l,鼓楼区北环中路30号（金汤新天地停车场内）
52f74990bcff41bd631258d45a6a665f,http://e.meituan.com/meishi/158701599/,鲤升源·成都印象,65,269,4,http://p0.meituan.net/180.180/mogu/9b04e5df46a598a106de48b533b371eb243640.jpg@600w_600h_1l,台江区江滨中大道126-4号（元洪城背后江滨公园内）
f6c8459016096b9b6573dfd5c8143fb8,http://e.meituan.com/meishi/190445644/,热血兄弟（万象里店）,145,5,4,https://img.meituan.net/msmerchant/71bdc0ab100500d8d562e795cacd4743131849.jpg@600w_600h_1l,仓山区浦上大道
dde230919d30acc0a245da41c3eddc23,http://e.meituan.com/meishi/189820918/,一慕 全时段西餐厅,179,56,3,https://img.meituan.net/180.180/msmerchant/e69a921e6ffb3769826b4a40261d6282676799.jpg@600w_600h_1l,台江区振武路55号三迪联邦中心2楼08铺
db8e89e517ca2f13774bd00d26f039f8,http://e.meituan.com/meishi/5315814/,居酒屋?勝,169,3,5,https://p0.meituan.net/ugcpic/6834f46724e6c1e7c6224bd88d3d2f67@600w_600h_1l,鼓楼区湖东路169号天骜大厦1楼（光大银行对面）
e93e85d236c684085e7c9bb2b14c53e6,http://e.meituan.com/meishi/42125104/,鼎鼎香（成龙步行街店）,12,817,4,http://p0.meituan.net/600.600/deal/74145532174b78a4d6e19491862208f488897.jpg,成龙步行街成龙步行街A区13巷（幸福网咖楼下，才子男装对面）
2fc5ca7e79f93acec505658e92bfe763,http://e.meituan.com/meishi/5891928/,欧巴韩国餐厅OppaKorean,46,7077,4,http://p0.meituan.net/600.600/deal/df297560f211eeb169fd696ba0f30669205049.jpg,仓山区上三路85号（学生街城市广场，麦当劳旁2楼）
cd896139490c7f53c49228c71a695cb2,http://e.meituan.com/meishi/6580865/,瑞可爷爷的店（宝龙城市广场店）,28,9111,4,https://img.meituan.net/600.600/msmerchant/82a0e7fae4e635e493f13938746bfdf792173.jpg,台江区工业路193号宝龙城市广场B1层
4432149c65ce1d48eb56517819efb688,http://e.meituan.com/meishi/42337285/,哈哈碳都·韩国料理,65,6084,5,http://p0.meituan.net/600.600/apiback/1f5641628218cece1dbe603d2f65f3e2121169.jpg,台江区鳌江路8号万达金街1楼164店
abbf6c02525626d311e8e03668a11977,http://e.meituan.com/meishi/1413381/,乐烧自助烤肉（宝龙城市广场店）,62,12536,4,http://p0.meituan.net/600.600/deal/209a3ff6a221d677de21fdcfa0513495350242.jpg,台江区工业路193号宝龙城市广场B1层
c98c8330731e1d14e1e19c827142e78c,http://e.meituan.com/meishi/42074131/,福清牛太郎自助烧烤（裕荣汇店）,57,7955,4,http://p1.meituan.net/600.600/deal/34ef4e58cc232094fbaedb12215adef4317678.jpg,裕荣汇福和路裕荣汇购物中心四楼（两馆一中心旁边）
d63b02b47a561e7c6a292488478bcb3c,http://e.meituan.com/meishi/5257731/,西树泡芙（五四北泰禾广场店）,12,1941,4,http://p0.meituan.net/600.600/merchantpic/74ec60d042ad8391da463955f9e07d71296825.jpg,晋安区坂中路6号3期6号楼第五层L516商铺
0f9a0f3b521b584ca25e17736cc33941,http://e.meituan.com/meishi/40699390/,雅安张记木桶鱼（凯宴店）,54,1474,4,http://p1.meituan.net/600.600/deal/ae38ed992c249425b6e8a24ff128eabd139952.jpg,福清清荣大道福业小区1号楼（凯宴大酒店路口）
7dfdb4721b2082591b40e55a5356c2fd,http://e.meituan.com/meishi/6594594/,百加百炭火烤肉专门店,81,3837,5,https://img.meituan.net/600.600/msmerchant/c0a8369455a6354218f8b0cb3d5aab3b847805.jpg,鼓楼区鼓楼东街口卫前街113-115号贤南商厦一楼
76ddc8c800d3e3d2023d983cdac5c480,http://e.meituan.com/meishi/42844145/,重庆龙湖鸭肠王火锅（梅峰店）,118,992,4,http://p1.meituan.net/600.600/deal/ed973ff0d06af38199e2e543065aef19326931.jpg,鼓楼区梅峰路中段15号（公交梅峰路站，福特4s对面）
58461301c89c5aad8eb9692970d32cd1,http://e.meituan.com/meishi/6732196/,小叫天泡椒活田鸡（仓山万达店）,45,4632,5,http://p1.meituan.net/600.600/bbia/f9acc381e843959fab460c64b60bf3ed191234.jpg,仓山区浦上大道276号万达广场2号门万达金街步行街
655a485ece5e85480203cbcafba47e81,http://e.meituan.com/meishi/4701380/,张鲜记海鲜火锅,79,712,5,http://p0.meituan.net/600.600/deal/52c166e1ff24d3677836acd98c3e12d5155793.jpg,甘蔗镇甘蔗世贸御龙湾商业A4栋1楼（近中国银行）
53e84c7794f17b6d75a33efc8b7f360d,http://e.meituan.com/meishi/52307021/,知味观黄焖鸡米饭,20,891,4,http://p1.meituan.net/600.600/deal/2c7ea057d6a3ebb8793e39f4f504ac45316997.jpg,连江县中心城区凤城镇莲荷东路23号楼1层（天都灯饰对面）
311a97d8d3f8faf7c6367fb7097f4d47,http://e.meituan.com/meishi/40341250/,家有烘焙（黄山店）,0,383,4,http://p1.meituan.net/600.600/mogu/5d3bb69599b76ef91e82c41eac62b429617393.jpg,仓山区黄山路红桥新村A座4号店（中国体育彩票隔壁）
39f0c5dee6ba8bae2fa2f5e7393fc9b7,http://e.meituan.com/meishi/833525/,四海一家,143,1278,5,http://p1.meituan.net/600.600/deal/201301/15/122150_6685890.jpg,鼓楼区金泉路9号（近湖东路）
ccc0833d1016594810dabde957e0879a,http://e.meituan.com/meishi/179261032/,川悦味来·自助牛肉海鲜火锅,70,988,4,https://img.meituan.net/180.180/msmerchant/2be327c82ea7d8eb0177e8aa8563a16477633.jpg@600w_600h_1l,台江区五一中路57号闽东大厦一楼
886bad3bae9bf7764bfd97b8047d149d,http://e.meituan.com/meishi/193379693/,鲜猫海鲜饭（东二环泰禾店）,84,24,4,https://img.meituan.net/180.180/msmerchant/40d71219ff86b9cc754284aa8de7e59a100093.jpg@600w_600h_1l,晋安区东二环泰禾广场水秀广场旁
35c796749c5fecbe90aed3e3084b32b0,http://e.meituan.com/meishi/175369283/,珍宝海鲜,213,65,4,http://p0.meituan.net/180.180/deal/69f93e2c0219cb130f09968c11bd752033664.jpg@600w_600h_1l,鼓楼区八一七北路东百商业中心C-1馆3层
11ddaa6f9cc7e6986656eaa6dd03f471,http://e.meituan.com/meishi/163358382/,麦大叔·福建客家菜（五四新华都店）,81,111,3,https://img.meituan.net/msmerchant/8e27ce0777edbfe834d4d693ebee5d0b1106501.jpg@600w_600h_1l,鼓楼区五四路新华都广场附属楼2楼（新华都超市出口楼上）
d7c5784c51667f7000570e96efe54a64,http://e.meituan.com/meishi/186253250/,胡桃里音乐酒馆（仓山万达店）,120,27,4,https://img.meituan.net/msmerchant/ecd6b7b5b56c25e14a58d55e020b76252208711.jpg@600w_600h_1l,仓山区浦上大道276号万达广场一号门旁金街入口直走30米右侧
1656811484426e04eafec9a67fda82a1,http://e.meituan.com/meishi/1998020550/,麦大叔·福建客家菜（华润万象里店）,88,0,4,https://img.meituan.net/msmerchant/e756b8a0a5ccf38e570cbee8a7f44e36983549.jpg@600w_600h_1l,仓山区浦上大道306号福州仓山万象里4楼
92c92f216780d31b759914a30bffd233,http://e.meituan.com/meishi/193469009/,察禮士港式花胶鸡打边炉（三坊七巷店）,90,0,5,https://img.meituan.net/180.180/msmerchant/8ba795201498aeb05da6d057e1d4b42e2133014.png@600w_600h_1l,鼓楼区光禄坊66号
40684dfac06cd5e57a2f7a2db2b93d0b,http://e.meituan.com/meishi/195057978/,谭鸭血老火锅（仓山万达直营店）,108,35,3,https://img.meituan.net/msmerchant/c82a048192ced2549437f8e91081da86815647.jpg@600w_600h_1l,仓山区浦上大道276号万达广场一号门旁金街入口直走30米右侧（胡桃里隔壁））
f21c1037be69e83c2cfff72b65447c59,http://e.meituan.com/meishi/51276330/,贡茶（福新店）,15,247,4,http://p1.meituan.net/600.600/deal/52caf2f2fb31b427318e5ee0a874dd17443038.jpg,晋安区王庄街道福新中路24-1号（速8酒店省彩印厂店马路对面）
03152bda6f5277585c758e531d2d64ee,http://e.meituan.com/meishi/832549/,海联潮港城,56,6197,4,http://p0.meituan.net/600.600/mogu/71915a291c3bf846637b447fe5db5b73157606.jpg,鼓楼区东门塔头路1号海联亚朵酒店2-3楼
bdd756b5f453a0a5579e88f6689ace3d,http://e.meituan.com/meishi/1570565/,玛格利塔（首山店）,20,6273,5,http://p0.meituan.net/600.600/bbia/90f41a32fb959f4e8f84bee509cd8db987648.jpg,仓山区上三路学生街城市广场左侧（首山路口正对面）
523dccb18e1fcf51eb02e84020891737,http://e.meituan.com/meishi/4908822/,佳米森烘焙（五四北泰禾广场店）,22,3017,5,http://p0.meituan.net/600.600/apiback/9a4045170172a371929bc340f8f16a7e101634.jpg,晋安区溪里路-秀峰路北泰禾广场步行街3af110号
2d5ee2641b51d6865035663aa7468450,http://e.meituan.com/meishi/4892028/,刘福记北京烤鸭（西洪店）,32,9212,5,http://p0.meituan.net/600.600/mogu/e673f6a9815f91666e219f5adef00ae839590.png,鼓楼区西洪路108号（农业银行取款机旁、西门永辉超市斜对面）
300136fa7dce94fac43ed1bd59e2b73a,http://e.meituan.com/meishi/42946023/,虾味龙虾·烤鱼·泡椒田鸡,35,141,4,https://img.meituan.net/600.600/msmerchant/c280f978c102e83b019ee94467d76e1b116934.jpg,仓山区对湖街道上三路6号兰庭新天地18#楼1层05店面
8342c8ba54dd907a25af4da732805a4d,http://e.meituan.com/meishi/3320622/,巷弄小馆,29,211,5,http://p0.meituan.net/600.600/deal/b1e8155ba0ec8df9bc2d04eebbd2bdc2252958.jpg,仓山区施铺路43号（旧师大学生街第一个路口左拐20米二楼）
10f43fa42eb8138475621cf9d27c7300,http://e.meituan.com/meishi/41165138/,多维西点,39,193,5,http://p0.meituan.net/600.600/deal/a0623471a1c511beb2c71b2b78e3eb07222308.jpg,永泰县县府路闽峰华庭安福小区5号商铺（北门大圣庙对面）
8685ae2159a1cddf8e3eac186bdee347,http://e.meituan.com/meishi/62418524/,捌零印象私家厨房（万象城店）,56,2938,4,https://img.meituan.net/600.600/msmerchant/c84b65869b402783566e52b3cc197685238894.jpg,台江区工业路378号万象城4层
b49b214b3dd7c74d9e38e9c5a165aef6,http://e.meituan.com/meishi/1877056/,台湾平价牛排（展进路店）,29,3606,5,http://p1.meituan.net/600.600/deal/__31389328__9902319.jpg,仓山区展进路福盛苑13号店面（先锋幼儿园正对面，报刊亭背后，第四家）
56b69e22c9742b71b23164e63c95db23,http://e.meituan.com/meishi/1524104/,潮福城大酒楼（阳光城店）,78,16513,4,http://p1.meituan.net/600.600/apiback/ca2c4907beded84df27259085ea0c24a95604.jpg,鼓楼区福新西路28号阳光城三期2楼（近东水路建设银行旁）
50eecf46ddc5cd9a7de799d49a967387,http://e.meituan.com/meishi/2496064/,冠发君悦大酒店自助餐,129,3702,4,http://p1.meituan.net/600.600/mogu/6bb0fdc1502811cd07573dcb3fa248b843268.jpg,公安局办证中心清昌大道27号冠发国际新城冠发君悦大酒店2层
6fcb28c8b7bbd0426791c7cd03d647f4,http://e.meituan.com/meishi/40122824/,民间瓦缸,14,486,5,http://p1.meituan.net/600.600/deal/0e7d37d8955defec6540e34e50244ca3167002.jpg,龙田镇金山街龙田永辉超市后门环岛东南电器正对面
da6d27ab22c8d5aecabf279899cf606b,http://e.meituan.com/meishi/2700747/,街心美食荟,65,356,5,http://p0.meituan.net/600.600/deal/__45744110__6690985.jpg,甘蔗镇甘蔗街道街心路156号一层（街心公园，县人大旁）
956a35fa20ca758ccc0d197a4bd2110c,http://e.meituan.com/meishi/2431343/,京都一品自助火锅烤肉（宝龙城市广场店）,60,11615,3,https://img.meituan.net/600.600/msmerchant/911bc20d5c3858c44d67f131a31d7af1231435.jpg,台江区地址也改成，台江区宝龙城市广场四层121号妈妈集市正对面（宝龙3号门手扶梯上四楼正对楼梯口）
9a404ba25bcdc98708604f5e57f73962,http://e.meituan.com/meishi/1493470961/,昵可蛋糕,100,146,5,http://p0.meituan.net/180.180/deal/f83256d0ae3ec9234506a2305450de021955668.jpg@600w_600h_1l,台江区茶亭街道群众路77号七七美食园202号
a3e5ef66f012a33f3841e3fbd22e17a8,http://e.meituan.com/meishi/194470780/,岩冶屋·炭火和牛烤肉,169,8,5,https://img.meituan.net/180.180/msmerchant/4b828c21baa9f8e97759b9544817f90d3087702.jpg@600w_600h_1l,晋安区化工路泰禾广场水秀广场L102、L103号商铺
e05b2287fd1b78e8c04bd9a78b51cbbe,http://e.meituan.com/meishi/524750548/,开蚝屋（台江万达店）,51,19,4,https://img.meituan.net/msmerchant/3ec0ae05574c174d9163a724083fa41697885.jpg@600w_600h_1l,台江区台江万达对面万升茶城楼下 鳌峰路58-16店面
ce7dc92afd573dbd73ebc073cb496fd4,http://e.meituan.com/meishi/166168243/,波西米亚蛋糕（生产中心）,79,599,5,http://p0.meituan.net/180.180/deal/eac1d383f1dbb520adeae5444c44c75360618.jpg@600w_600h_1l,仓山区程埔路6号林森故居背后（学生街）
fe4d265aa6a141ff25004347b1ffe139,http://e.meituan.com/meishi/195129031/,日日鲜866茶餐厅,69,57,4,http://qcloud.dpfile.com/pc/TyQIiA0rNe9Azu4L3h6OlUhpOtiToBiWYd72SOPsxkfVaRk5E-Xc652kVWtTx_SfmXKqvF8xz-Pgbz9r8ffpSA.jpg,宏路宏路街道清盛大道中联城一期31号楼2层店面
66a08d3a55433592a454e405e169b579,http://e.meituan.com/meishi/178067925/,大宅门市井火锅（三坊七巷店）,60,297,3,https://img.meituan.net/180.180/msmerchant/0a5a0cb26df72923c3bb63f6c6060a456796580.jpg@600w_600h_1l,鼓楼区光禄坊38号
e644b4d0f90e977cfb7096ef7cc4b277,http://e.meituan.com/meishi/898677304/,恩盛隆永泰土菜馆,79,6,5,https://img.meituan.net/msmerchant/1f954ed1f75d3a6a45fa512bcf99e979402172.jpg@600w_600h_1l,台江区鳌峰路174号
e556a0be82c6991025caca23b1693a37,http://e.meituan.com/meishi/194961189/,新粤兰州功夫牛肉面,21,1,4,https://img.meituan.net/msmerchant/53e3bce21742fd277701da1ddd0f054886403.jpg@600w_600h_1l,晋安区长河路世欧天虹百货一层些啵街内
dea5667c5714e84547a7960bf8343767,http://e.meituan.com/meishi/5953272/,福州世茂洲际酒店·绽放全日制餐厅,196,1884,4,http://p0.meituan.net/600.600/mogu/2cf04dab55ebc79aa578f2d3b0ce2c95400757.jpg,台江区广达路108号4楼
bc64e5caef475288f7fab5b8ef4cec6d,http://e.meituan.com/meishi/1875134/,四季·映山红,106,4180,4,https://img.meituan.net/600.600/msmerchant/fda43a6fb440709ca61698a8d651718e65137.jpg,鼓楼区吉庇路80号
9f9c1926f42d3284ee806154e122c97c,http://e.meituan.com/meishi/4498559/,雍和会海鲜姿造自助（湖东店）,383,10671,5,https://img.meituan.net/600.600/msmerchant/0adb1ce80c6ab7898fb0978aed33be0e592389.jpg,鼓楼区湖东路171号中旅大厦二楼（五四路）
322f57cc83e5e1c091b246e6f83f2072,http://e.meituan.com/meishi/4062842/,飘香馆,43,668,4,http://p1.meituan.net/600.600/deal/ddd8b41d865d042a6ba9f9a07cc1b1a9268965.jpg,仓山区大坪路184号(老检察院对面)
b5343656d3b47336ec4c9b815132bec4,http://e.meituan.com/meishi/40530204/,芝根芝底（鳌兴路店）,18,578,4,http://p0.meituan.net/600.600/deal/c10151e4f7abea5d622e1cdf13415303529080.jpg,台江区鳌兴路204号
0aab5e6c0ac11bd38db0c52fbab6c8b7,http://e.meituan.com/meishi/6788952/,闽江世纪金源会展中心大饭店（汇景阁自助美食轩）,183,7715,4,http://p1.meituan.net/600.600/deal/8bc6c2cfd99a50733f2cbb6582b55b3290097.jpg,仓山区潘墩路188号（会展中心大门正对面）
8ea2d3fd2dd26567cb85481dffa80e7c,http://e.meituan.com/meishi/6928917/,金太郎韩式自助烤肉火锅（台江万达店）,53,5927,4,http://p1.meituan.net/600.600/deal/__42179185__1401312.jpg,台江区鳌江路台江万达广场金街2楼万达广场街2F-85号（3号门向阳坊楼上）
bc38063ee5238c2e19c18457b8787c12,http://e.meituan.com/meishi/4247734/,韩娘韩国料理（中亭街店）,45,6009,4,https://img.meituan.net/600.600/msmerchant/1e06aac3eadf910b3b43b78c327d863c102370.jpg,台江区洋中街道学军路1号群升国际1楼1层22店面（怡丰小区对面）
af631ce09eaf011e531c78a7403ac337,http://e.meituan.com/meishi/41746233/,谷馍临特色肉夹馍（万象店）,13,1939,5,http://p1.meituan.net/600.600/shopmainpic/d6251004affbb224647aa816739d82bc90373.jpg,台江区交通西路36-2号（万象城后门对面）
b7acfaa9e74a4fef0b7e9dbe1332e4f3,http://e.meituan.com/meishi/4404366/,BASK IN CAKE巴思客,165,665,5,http://p0.meituan.net/600.600/bbia/a0403c361912cc49eb81fbb62373061068284.jpg,鼓楼区北二环中路2号国棉永辉背后（地下车库闸口）
1fc1a9610192df75d3aa692dcc46bf19,http://e.meituan.com/meishi/830534/,九和居邮电公寓海鲜酒楼,118,2047,4,https://img.meituan.net/600.600/msmerchant/409ba616b869f3e5ea63e6e7f9b3c77b3860463.jpg,鼓楼区五一北路沙帽井3号1楼（省邮电公寓院内）
19ffc04e64e698b853539544e4416e32,http://e.meituan.com/meishi/40826011/,百变乳鲜（西洪店）,0,240,4,http://p0.meituan.net/600.600/deal/e0e2567764696cd6ffd7881de863bce2278771.jpg,鼓楼区西洪路296号二座107号店面（市传染病医院旁）
db4a925a6a00a69e09ad8810eb421c00,http://e.meituan.com/meishi/93988102/,令狐冲·窑烤活鱼（东二环泰禾店）,61,3851,3,https://img.meituan.net/180.180/msmerchant/4d202bf53e7667315005de06e924ab2378977.jpg@600w_600h_1l,晋安区连江北路与化工路交叉东泰禾广场18号B1层345-349室
37941736af000d01cc8116675b864ca2,http://e.meituan.com/meishi/774869179/,帅帝音乐餐吧,57,6,4,https://img.meituan.net/msmerchant/aebeb39d0296b028b7478b4ce0ac4f5983685.jpg@600w_600h_1l,仓山区洪湾中路金山公园对面蔚蓝广场一层3号店
9d9b232f85625bb0eca159b8c2b4e208,http://e.meituan.com/meishi/194592288/,禄合門美蛙火锅（福州店）,86,34,4,https://img.meituan.net/msmerchant/a531119abeba5d4dbf1dd3cabb791e0c215029.jpg@600w_600h_1l,晋安区福新中路322–324号（速8酒店旁）
af48f8ebb65ba68603be15e744d417d7,http://e.meituan.com/meishi/169328666/,百味记小郡肝砂罐串串,78,164,5,https://img.meituan.net/180.180/msmerchant/a462fdf8e49db94de13ac048db6fd450152856.jpg@600w_600h_1l,仓山区金达路大榕树创意园3号楼130-70号
21e0cdde93073764e8d4566bd959b299,http://e.meituan.com/meishi/187808729/,鼎玖香重庆火锅,80,0,4,https://img.meituan.net/180.180/msmerchant/c440fb9301b809e2f3bb96c88b8f0884235273.jpg@600w_600h_1l,仓山区金榕北路52号
3294a752b2c8cbb513e04fe106e45a4e,http://e.meituan.com/meishi/158773379/,七欣天品蟹轩（仓山金洲南路店）,125,693,5,https://img.meituan.net/msmerchant/00a48ccf3e5907f48c9219fc48dde4a9636480.jpg@600w_600h_1l,仓山区金洲南路万达广场A6幢149商铺276号1-2层149商铺（万达车库出口右侧）
71143c1c451b271eaee6d39c88ebca73,http://e.meituan.com/meishi/179145507/,RL POEM瑞莱诗咖啡花艺,48,10,4,https://img.meituan.net/180.180/msmerchant/5c4737f5f5ed4210090b71733bbb980814088196.png@600w_600h_1l,仓山区金林路35号飞客小镇创意园
31c9d0eeebb5e015ec760bb7bb8ea654,http://e.meituan.com/meishi/186520263/,岩冶屋·精肉酒藏,157,16,4,https://img.meituan.net/180.180/msmerchant/94bf35b49532a65f4c1e58fc3d20a7953205811.jpg@600w_600h_1l,鼓楼区北环西路AONE运动公园内
4854a3c31c2b78676be7ce140d04b328,http://e.meituan.com/meishi/835917/,华莱士（宝龙城市广场店）,18,3277,4,http://p0.meituan.net/600.600/mogu/2e67d2840c2b311c433d0967740235c370040.jpg,台江区工业路193号宝龙城市广场1层
e2d8ee1c05584b3ba1c7ed646eff6bd0,http://e.meituan.com/meishi/1109031/,千宴,49,2207,4,http://p0.meituan.net/600.600/deal/8fac3ddd6f2b5bbd1633eaf6d6e96771284997.jpg,成龙步行街成龙步行街二楼
